,,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Mas Vnr Area,Exter Cond,Bsmt Cond,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Low Qual Fin SF,Gr Liv Area,Bsmt Half Bath,Half Bath,Kitchen AbvGr,Functional,Fireplace Qu,Garage Qual,Paved Drive,Pool QC,Misc Val,Mo Sold,bsmt_fin_sf,yr_since_remod,porch_area,wood_deck,open_porch,enclosed_porch,3ssn_porch,screen_porch,large_house,SalePrice,Bsmt Exposure,Garage Finish,Foundation,House Style,Mas Vnr Type,Bldg Type,MS Zoning,Alley,Land Contour,Sale Type,Roof Style,Exterior 1st
train,671,14357,-1,0,5,5,0.0,1,1,2,-2,1,0,0,1187,0.0,0,1,3,1,1,0,0,0,8,478.0,46,128,True,False,False,False,False,False,140500.0,-2,-1,CBlock,1Story,None,1Fam,RL,none,Lvl,CWD,Hip,Wd Sdng
train,672,8775,0,0,5,5,0.0,1,1,3,0,2,0,0,990,0.0,0,1,3,0,1,0,0,0,4,495.0,13,64,False,True,False,False,False,False,126000.0,-2,-2,PConc,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,673,2645,0,0,8,5,466.0,1,1,3,0,3,0,0,1586,0.0,1,1,3,0,1,0,0,0,12,612.0,9,169,True,False,False,False,False,False,170000.0,-2,-2,PConc,2Story,BrkFace,Twnhs,FV,Pave,Lvl,WD ,Gable,MetalSd
train,674,13568,-1,0,5,5,0.0,1,1,2,0,3,0,0,990,1.0,0,1,3,0,1,0,0,0,7,716.0,11,224,True,False,False,False,False,False,156000.0,-2,-2,PConc,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,675,16321,-1,0,5,6,0.0,1,1,1,0,1,0,0,1600,0.0,0,1,3,2,1,0,0,0,12,1277.0,9,546,True,True,False,False,False,False,207500.0,2,-1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
train,676,8640,0,0,8,5,0.0,1,1,3,0,3,0,0,1792,0.0,1,1,3,0,1,0,0,0,11,350.0,0,280,True,True,False,False,False,False,255000.0,1,1,PConc,2Story,None,1Fam,FV,none,Lvl,New,Gable,VinylSd
train,677,1596,0,0,4,6,0.0,1,1,3,0,1,0,0,988,0.0,0,1,3,-2,1,0,0,0,7,437.0,35,221,False,True,False,True,False,False,94900.0,2,-1,CBlock,SLvl,None,Twnhs,RM,none,Lvl,WD ,Gable,CemntBd
train,678,7315,0,0,5,6,0.0,1,1,-1,0,1,0,0,1170,1.0,0,1,3,1,1,0,0,0,3,625.0,49,225,False,False,False,False,True,False,140000.0,-2,-1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Hip,BrkFace
train,679,7614,0,-1,3,5,0.0,1,-1,0,0,2,-1,0,1376,0.0,0,1,3,0,1,-1,0,0,3,0.0,56,329,False,False,True,False,True,False,96900.0,-1,-2,BrkTil,2Story,None,1Fam,RM,Grvl,Lvl,WD ,Gable,MetalSd
train,680,11000,-1,0,5,6,200.0,1,1,1,-1,3,0,0,1154,0.0,1,1,3,-2,1,0,0,0,11,970.0,43,58,False,True,False,False,False,False,154000.0,-1,-1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,Plywood
train,681,10337,-1,0,8,9,0.0,2,1,0,0,3,0,0,1772,0.0,1,1,3,0,1,0,0,0,5,0.0,8,0,False,False,False,False,False,False,184900.0,-2,-2,BrkTil,2Story,None,1Fam,RM,Pave,Lvl,WD ,Hip,VinylSd
train,682,14803,0,0,10,5,816.0,1,1,3,0,3,0,0,2084,0.0,0,1,3,2,1,0,0,0,6,1636.0,0,233,True,True,False,False,False,False,385000.0,1,1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,New,Hip,CemntBd
train,683,8765,0,0,4,6,0.0,1,1,2,0,3,0,0,951,0.0,0,1,3,0,1,0,0,0,4,285.0,56,28,False,True,False,False,False,False,106500.0,-2,-2,BrkTil,1Story,None,1Fam,RM,Grvl,Lvl,WD ,Gable,Wd Sdng
train,684,12720,0,0,8,5,150.0,1,1,3,0,3,0,0,2687,0.0,1,1,3,1,1,0,0,0,9,1173.0,9,282,True,True,False,False,False,False,327000.0,-1,-1,PConc,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,685,11128,0,0,9,5,198.0,1,1,3,0,3,0,0,2490,0.0,0,1,3,2,1,0,0,0,10,2158.0,3,296,True,True,False,False,False,False,468000.0,2,1,PConc,1Story,Stone,1Fam,RL,none,Lvl,WD ,Hip,VinylSd
train,686,5160,0,0,6,6,0.0,-1,1,0,0,1,-1,0,1666,0.0,0,1,3,0,-1,0,0,0,8,0.0,59,148,False,False,True,False,False,False,135000.0,-2,-2,BrkTil,1.5Fin,None,1Fam,RM,none,Lvl,WD ,Gable,MetalSd
train,687,13072,0,0,6,5,0.0,1,1,0,0,3,0,0,1141,0.0,1,1,3,0,1,0,0,0,3,0.0,1,0,False,False,False,False,False,False,142500.0,-2,-2,PConc,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,688,8814,0,0,5,6,0.0,1,1,-2,0,3,0,0,1464,0.0,1,1,3,0,1,0,0,0,6,732.0,40,40,False,True,False,False,False,False,141000.0,-2,-2,CBlock,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
train,689,7000,0,0,5,7,0.0,1,1,3,0,1,0,0,1347,0.0,0,1,3,0,0,-1,0,0,1,969.0,17,233,True,False,True,False,False,False,107500.0,2,0,CBlock,2Story,None,2fmCon,RL,none,Lvl,WD ,Gable,MetalSd
train,690,4484,-1,0,5,6,0.0,1,1,2,0,1,0,0,1282,0.0,0,1,3,0,1,0,0,0,7,485.0,28,88,False,True,False,False,False,False,108500.0,-2,-2,CBlock,1.5Fin,None,2fmCon,RL,none,Lvl,WD ,Gable,Plywood
train,691,9019,-1,0,6,5,0.0,1,1,2,0,3,0,0,1320,0.0,1,1,3,0,1,0,0,0,7,274.0,12,40,False,True,False,False,False,False,150000.0,-2,1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,692,8520,0,0,3,5,0.0,1,-1,0,0,-1,0,0,936,0.0,0,1,3,0,0,-1,0,0,4,0.0,56,0,False,False,False,False,False,False,78000.0,-2,0,PConc,1.5Fin,None,1Fam,C (all),none,Bnk,WD ,Gable,MetalSd
train,693,11932,0,0,8,5,186.0,1,1,0,0,3,0,0,1580,0.0,0,1,3,0,1,0,0,0,6,0.0,0,24,False,True,False,False,False,False,235128.0,-2,-1,PConc,1Story,Stone,1Fam,RL,none,Lvl,ConLD,Gable,VinylSd
train,694,115149,-1,-2,7,5,351.0,1,1,3,0,1,0,0,1824,0.0,0,1,3,1,1,0,0,0,6,1219.0,5,428,True,True,False,False,False,False,302000.0,2,-2,CBlock,1Story,Stone,1Fam,RL,none,Low,WD ,Gable,Plywood
train,695,14330,-1,0,5,6,0.0,1,1,-1,2,1,0,0,1558,0.0,0,1,1,0,1,0,0,0,8,684.0,7,606,True,False,True,False,True,False,163000.0,-2,1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,Plywood
train,696,8777,0,-1,3,6,0.0,2,0,0,0,1,0,0,640,0.0,0,1,2,0,1,-1,0,0,4,0.0,3,0,False,False,False,False,False,False,84900.0,none,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,ConLD,Gable,VinylSd
train,697,2308,0,0,6,5,0.0,1,1,2,-1,1,0,0,1322,1.0,1,1,3,-1,1,0,0,0,6,752.0,35,260,True,False,False,False,False,False,147000.0,-2,-2,CBlock,2Story,None,TwnhsE,RL,none,Lvl,WD ,Gable,Plywood
train,698,2500,0,0,7,8,0.0,1,1,2,0,3,0,0,1826,0.0,1,1,1,2,-1,0,0,0,6,299.0,4,0,False,False,False,False,False,False,155000.0,-2,-2,PConc,2Story,None,1Fam,RM,Pave,Lvl,WD ,Gable,Stucco
train,699,8049,-1,0,7,5,54.0,1,1,2,0,1,0,0,1339,0.0,0,1,3,1,2,0,0,0,7,1053.0,16,148,False,True,False,False,True,False,180000.0,-2,1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,HdBoard
train,700,5600,0,0,4,5,0.0,-1,0,0,0,-1,0,0,1092,0.0,0,2,0,0,0,-1,0,3500,7,0.0,60,0,False,False,False,False,False,False,55000.0,none,0,Slab,2Story,None,2fmCon,RM,none,Lvl,WD ,Hip,VinylSd
train,701,9590,-1,0,7,5,442.0,1,1,3,0,3,0,0,1146,0.0,0,1,3,2,1,0,0,0,5,786.0,4,182,True,True,False,False,False,False,187500.0,1,1,PConc,SLvl,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,702,7200,0,0,6,6,255.0,1,1,2,0,3,0,0,1125,0.0,0,1,3,-1,1,0,0,0,10,631.0,33,296,True,False,False,False,False,False,125000.0,1,-2,CBlock,SLvl,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,MetalSd
train,703,11500,-1,0,7,7,0.0,1,1,-1,0,2,0,0,2057,0.0,1,1,3,2,-1,0,0,0,6,223.0,19,322,False,False,False,False,True,False,250000.0,-2,1,CBlock,1.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,BrkFace
train,704,6756,0,0,5,6,0.0,1,2,0,0,1,-1,0,899,0.0,0,1,3,0,-1,-2,0,0,9,0.0,58,96,False,False,True,False,False,False,78000.0,-2,-2,BrkTil,1Story,None,1Fam,RM,none,Lvl,WD ,Mansard,MetalSd
train,705,11426,0,0,4,6,0.0,1,1,0,0,2,-1,108,1594,0.0,0,2,3,0,0,-1,0,0,6,0.0,12,281,False,True,True,False,False,False,118000.0,-2,0,Stone,1.5Fin,None,2fmCon,RM,Grvl,Lvl,WD ,Gable,Wd Sdng
train,706,12030,0,0,8,5,254.0,1,1,0,0,3,0,0,1694,0.0,0,1,3,0,1,0,0,0,12,0.0,0,396,True,True,False,False,False,False,318000.0,-2,1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,New,Hip,VinylSd
train,707,9554,-1,0,8,5,125.0,1,1,3,0,3,0,0,1911,0.0,1,1,3,1,1,0,0,0,9,380.0,12,263,True,True,False,False,False,False,215000.0,-2,-1,PConc,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,708,8534,0,0,4,4,0.0,1,1,0,0,1,-1,0,672,0.0,0,1,2,0,0,-1,0,0,6,0.0,56,112,False,False,True,False,False,False,72000.0,-2,0,BrkTil,1Story,None,1Fam,RM,none,Low,WD ,Gable,Wd Sdng
train,709,11361,0,0,6,5,160.0,1,1,2,0,1,0,0,1523,1.0,0,1,3,1,1,0,0,0,5,644.0,32,189,False,False,False,False,True,False,180000.0,-2,1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,COD,Gable,Plywood
train,710,12416,-1,0,6,5,132.0,1,-1,2,-2,1,0,0,1651,0.0,0,1,1,1,1,0,0,0,11,1606.0,22,192,True,False,False,False,False,False,184000.0,-2,1,CBlock,1Story,Stone,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,711,9600,0,0,5,6,132.0,1,1,2,0,3,0,0,1041,0.0,0,1,3,0,1,0,0,0,7,991.0,50,312,True,True,False,False,False,False,124500.0,-2,-1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
train,712,8267,0,0,5,5,0.0,1,1,0,0,1,0,0,1604,0.0,0,2,3,0,1,0,0,0,3,0.0,52,42,True,False,False,False,False,False,135000.0,-2,-2,CBlock,1Story,None,Duplex,RL,none,Lvl,WD ,Gable,HdBoard
train,713,6000,0,0,6,7,0.0,1,1,2,0,3,0,0,1672,0.0,1,1,3,2,1,0,0,0,7,521.0,19,11,False,True,False,False,False,False,164900.0,-2,-2,CBlock,1.5Fin,None,1Fam,RM,none,Lvl,WD ,Gable,Wd Sdng
train,714,9600,0,0,7,5,168.0,1,1,0,0,1,0,0,1164,0.0,1,1,3,0,1,0,0,0,7,0.0,37,0,False,False,False,False,False,False,140000.0,-2,-2,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,COD,Hip,HdBoard
train,715,7350,0,0,5,6,0.0,1,1,0,0,2,0,0,1041,0.0,0,1,3,0,1,0,0,0,3,0.0,51,0,False,False,False,False,False,False,128000.0,-2,-1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Hip,BrkFace
train,716,7703,-1,0,6,8,40.0,1,1,2,0,3,0,0,1034,1.0,0,1,3,-2,1,0,0,0,5,450.0,30,311,True,False,False,False,False,False,153000.0,2,1,CBlock,SFoyer,BrkCmn,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,717,4347,0,0,6,8,0.0,1,2,0,0,3,0,0,1609,0.0,0,1,3,0,-1,-1,0,0,6,0.0,58,182,False,True,False,False,False,False,127500.0,-2,-2,BrkTil,1.5Fin,None,1Fam,RM,none,Lvl,WD ,Gambrel,MetalSd
train,718,9600,0,0,5,8,0.0,2,1,1,-1,2,0,0,1337,0.0,0,1,3,2,1,0,0,0,9,340.0,2,192,False,True,False,False,False,False,141500.0,-2,-1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,719,12256,-1,0,8,5,362.0,1,1,3,0,3,0,0,2622,0.0,1,1,3,1,1,0,0,0,4,1032.0,15,218,True,True,False,False,False,False,325000.0,1,-1,PConc,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,720,9547,0,0,7,6,112.0,1,1,0,0,3,0,0,1594,0.0,0,1,3,1,1,0,0,0,7,0.0,14,270,True,True,False,False,False,False,188500.0,-2,-1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,721,7200,0,0,6,5,68.0,1,1,3,0,2,0,0,1262,0.0,0,1,3,0,1,0,0,0,5,905.0,0,120,False,True,False,False,False,False,185000.0,-2,1,PConc,1Story,Stone,1Fam,FV,Pave,Lvl,New,Gable,VinylSd
train,722,13072,0,0,6,5,126.0,1,2,3,0,3,0,0,1175,0.0,0,1,3,0,0,0,0,0,6,80.0,2,90,False,True,False,False,False,False,146000.0,-2,0,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,723,3600,0,0,6,7,0.0,1,1,0,0,3,0,0,1288,0.0,0,1,3,2,1,-1,0,0,5,0.0,2,103,False,True,False,False,False,False,119000.0,-2,-2,BrkTil,2Story,None,1Fam,RM,Grvl,Lvl,WD ,Gable,Stucco
train,724,1680,0,0,5,5,142.0,1,1,0,0,1,0,0,1302,0.0,1,1,3,0,1,0,0,0,5,0.0,38,0,False,False,False,False,False,False,112000.0,-2,-2,CBlock,2Story,BrkFace,Twnhs,RM,none,Lvl,COD,Gable,HdBoard
train,725,3316,-1,0,8,5,0.0,1,1,3,0,3,0,0,1247,0.0,1,1,3,2,1,0,0,0,4,1039.0,1,84,False,True,False,False,False,False,197000.0,-2,1,PConc,1Story,None,TwnhsE,FV,Pave,Lvl,WD ,Gable,MetalSd
train,726,16387,-1,0,9,5,215.0,1,2,3,0,2,0,0,2589,0.0,1,1,3,2,1,0,0,0,8,1369.0,0,0,False,False,False,False,False,False,412083.0,-2,-1,PConc,2Story,Stone,1Fam,RL,none,Lvl,New,Hip,VinylSd
train,727,13265,-1,0,8,5,148.0,1,1,3,0,3,0,0,1689,0.0,0,1,3,2,1,0,0,0,7,1218.0,6,209,True,True,False,False,False,False,271000.0,-2,-1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,CemntBd
train,728,3242,0,0,7,5,235.0,1,1,3,0,3,0,0,1405,0.0,0,1,3,2,1,0,0,0,3,1000.0,4,172,True,True,False,False,False,False,200000.0,-2,-1,PConc,1Story,Stone,TwnhsE,RL,none,Lvl,WD ,Gable,VinylSd
train,729,8991,-1,0,7,6,130.0,1,1,3,-1,1,0,0,1324,1.0,0,1,3,-1,1,0,0,0,2,1228.0,31,443,True,True,False,False,False,False,174000.0,2,1,CBlock,SLvl,Stone,1Fam,RL,none,Lvl,WD ,Gable,Plywood
train,730,8000,0,0,5,5,0.0,1,1,1,-1,1,0,0,1377,0.0,0,1,3,1,1,0,0,0,11,1252.0,47,0,False,False,False,False,False,False,156500.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Hip,BrkFace
train,731,9303,-1,0,6,5,42.0,1,1,2,0,3,0,0,1756,0.0,1,1,3,0,1,0,0,0,7,742.0,10,266,True,True,False,False,False,False,204000.0,-2,1,PConc,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,VinylSd
train,732,8544,-1,0,5,6,0.0,1,1,0,0,2,0,0,1228,0.0,1,1,3,0,1,0,0,0,6,0.0,2,65,False,True,False,False,False,False,149350.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,733,11425,-1,0,5,6,0.0,1,1,1,0,2,0,0,1008,0.0,0,1,3,2,1,0,0,0,7,486.0,52,120,False,False,True,False,False,False,137000.0,-2,-1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,BrkFace
train,734,11404,-1,0,7,5,202.0,1,1,2,0,3,0,0,2031,0.0,1,1,3,1,1,0,0,0,7,252.0,9,276,True,True,False,False,False,False,222500.0,1,1,PConc,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,735,8229,-1,0,6,5,22.0,1,1,0,0,3,0,0,1504,0.0,1,1,3,0,1,0,0,0,12,0.0,0,132,True,True,False,False,False,False,166000.0,1,1,PConc,2Story,Stone,1Fam,RL,none,Lvl,New,Gable,VinylSd
train,736,4485,0,0,5,7,0.0,1,1,1,0,1,0,0,936,0.0,0,1,3,2,0,-2,0,0,5,579.0,60,186,True,False,True,False,False,False,109500.0,-2,0,PConc,1Story,None,1Fam,RM,Grvl,Lvl,WD ,Gable,Wd Sdng
train,737,15635,-1,0,4,5,0.0,1,0,0,0,1,0,0,1383,0.0,0,1,0,0,-1,0,0,0,10,0.0,55,200,False,False,True,False,True,False,122000.0,none,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,738,3153,0,0,5,6,0.0,1,1,0,0,2,0,0,967,0.0,0,1,3,2,-1,-1,0,0,7,0.0,17,26,False,False,True,False,False,False,99900.0,-2,-2,BrkTil,1Story,None,1Fam,RM,Grvl,Lvl,WD ,Gable,MetalSd
train,739,11096,0,0,8,5,0.0,1,1,3,0,3,0,0,1656,0.0,0,1,3,0,1,0,0,0,7,24.0,1,146,False,True,False,False,False,False,249700.0,1,-1,PConc,1Story,None,1Fam,FV,none,Lvl,WD ,Gable,VinylSd
train,740,14000,0,0,6,8,0.0,2,1,0,0,3,0,0,1152,1.0,0,1,3,2,1,0,0,0,8,0.0,5,36,False,True,False,False,False,False,158500.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,741,7733,-1,0,6,5,0.0,1,1,3,0,3,0,0,1142,0.0,1,1,3,0,0,0,0,0,1,24.0,1,54,True,True,False,False,False,False,139500.0,-1,0,PConc,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,742,8098,-1,0,6,5,0.0,1,1,3,1,3,0,0,1403,0.0,0,1,3,0,1,0,0,0,10,1252.0,6,173,False,True,False,False,False,False,202000.0,1,-2,Wood,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,743,8393,0,0,5,5,122.0,1,1,-2,0,3,0,0,1712,0.0,0,2,3,0,1,0,0,0,6,528.0,1,326,True,True,False,False,False,False,145000.0,-2,1,CBlock,1Story,BrkFace,Duplex,RL,none,Lvl,WD ,Gable,MetalSd
train,744,12900,0,0,4,4,0.0,1,1,3,0,1,0,0,1258,0.0,2,2,3,0,-1,0,0,0,1,1198.0,39,120,True,False,False,False,False,False,108959.0,1,-2,CBlock,SFoyer,None,Duplex,RL,none,Lvl,WD ,Gable,Plywood
train,745,57200,-1,-2,5,5,0.0,1,1,1,-1,1,0,0,1687,0.0,0,1,2,1,1,-1,0,0,6,687.0,60,50,False,False,True,False,False,False,160000.0,1,-2,CBlock,1Story,None,1Fam,RL,none,Bnk,WD ,Gable,Wd Sdng
train,746,8078,0,0,5,5,260.0,1,1,0,0,1,0,0,1560,0.0,0,2,3,0,1,0,0,0,12,0.0,49,0,False,False,False,False,False,False,128600.0,-2,-2,CBlock,1Story,Stone,Duplex,RL,none,Lvl,WD ,Hip,Wd Sdng
train,747,12384,0,0,7,7,233.0,1,1,0,0,1,0,0,1935,0.0,1,1,3,1,1,0,0,0,11,0.0,31,365,False,True,True,False,False,False,197900.0,-2,-1,CBlock,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,Plywood
train,748,9927,-1,0,7,5,252.0,1,1,3,0,1,0,0,1083,0.0,0,1,3,-1,1,0,0,0,7,1005.0,30,484,True,False,True,False,False,False,172000.0,2,-1,CBlock,SFoyer,Stone,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,749,16300,-1,0,5,4,0.0,1,1,-1,1,1,0,0,907,0.0,0,1,3,0,1,0,0,0,1,477.0,30,0,False,False,False,False,False,False,130000.0,1,-1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,750,7915,-1,0,6,5,0.0,1,1,3,0,3,0,0,1675,0.0,0,1,3,0,1,0,0,0,12,1223.0,8,217,True,True,False,False,False,False,195000.0,-1,-1,PConc,1Story,None,1Fam,RL,none,Lvl,WD ,Hip,VinylSd
train,751,21750,0,-1,5,5,0.0,1,1,0,0,3,-1,0,988,0.0,0,1,3,0,1,-1,0,0,2,0.0,54,0,False,False,False,False,False,False,113000.0,-2,-1,CBlock,1Story,None,1Fam,RL,none,HLS,WD ,Hip,HdBoard
train,752,9116,0,0,8,5,0.0,1,1,0,0,3,0,0,1491,0.0,0,1,3,0,1,0,0,0,5,0.0,5,220,True,True,False,False,False,False,209000.0,-2,-1,PConc,1Story,None,1Fam,RL,none,Lvl,WD ,Hip,VinylSd
train,753,14419,-1,0,7,5,310.0,1,1,3,2,3,0,0,1479,0.0,1,1,2,-1,1,0,0,0,7,1528.0,20,462,True,True,False,False,False,False,213500.0,2,1,PConc,SLvl,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,Plywood
train,754,13070,0,0,5,5,0.0,1,1,-1,0,1,-1,0,1112,0.0,0,1,3,0,1,0,0,0,10,308.0,58,255,False,False,False,False,True,False,126000.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Hip,MetalSd
train,755,9855,0,0,6,5,0.0,1,1,0,0,-1,0,0,1689,0.0,0,1,3,2,1,0,0,0,11,0.0,53,0,False,False,False,False,False,False,127500.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,COD,Hip,Wd Sdng
train,756,8118,0,0,9,5,178.0,1,1,3,0,3,0,0,1710,0.0,0,1,3,2,1,0,0,0,7,1034.0,1,204,True,True,False,False,False,False,334000.0,2,-1,PConc,1Story,BrkFace,TwnhsE,RL,none,HLS,WD ,Hip,MetalSd
train,757,10920,-1,0,6,5,212.0,1,1,1,0,1,0,0,1253,0.0,1,1,3,-1,1,0,0,0,5,733.0,48,389,False,True,True,False,False,False,157000.0,-2,-1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,MetalSd
train,758,6600,0,0,5,5,0.0,1,1,2,1,2,0,0,864,0.0,0,1,3,0,1,0,0,0,12,552.0,45,58,True,False,False,False,False,False,125500.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Hip,Wd Sdng
train,759,8199,0,0,7,5,0.0,1,1,3,0,3,0,0,1456,0.0,1,1,3,2,1,0,0,0,10,648.0,3,54,True,True,False,False,False,False,189000.0,1,1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,WdShing
train,760,9947,-1,0,7,5,0.0,1,1,3,0,3,0,0,1217,0.0,0,1,3,0,1,0,0,0,6,611.0,18,195,True,True,False,False,False,False,173000.0,1,-2,PConc,SLvl,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,761,14330,-1,0,7,4,145.0,-1,1,2,1,2,0,0,2646,2.0,0,1,0,1,1,0,2,0,1,1520.0,32,741,True,True,False,False,False,False,260000.0,2,-1,CBlock,SLvl,BrkFace,1Fam,RL,none,Low,WD ,Gable,WdShing
train,762,10769,-1,0,8,5,0.0,1,1,3,0,3,0,0,1768,0.0,1,1,3,0,1,0,0,0,4,20.0,2,249,True,True,False,False,False,False,212000.0,1,-1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,763,8846,-1,0,5,5,0.0,1,1,3,0,3,0,0,914,0.0,0,1,3,0,1,0,0,0,7,298.0,10,0,False,False,False,False,False,False,148000.0,1,-2,PConc,SFoyer,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,764,10600,-1,0,6,5,0.0,1,1,0,0,1,0,0,1775,0.0,0,1,3,0,1,0,0,0,5,0.0,46,172,False,True,False,False,False,False,136300.0,-2,-2,CBlock,SLvl,None,1Fam,RL,Pave,Lvl,COD,Gable,HdBoard
train,765,18890,-1,0,5,5,1.0,1,1,3,-1,3,0,0,2620,0.0,2,2,3,1,1,-1,0,8300,8,709.0,30,324,True,True,True,False,False,False,190000.0,-2,-1,CBlock,1.5Fin,None,Duplex,RL,none,Lvl,WD ,Shed,Plywood
train,766,9142,0,0,5,5,0.0,-1,1,0,0,1,-1,0,1627,0.0,0,2,3,0,-1,-1,0,0,2,0.0,2,252,True,False,True,False,False,False,139500.0,-2,-2,BrkTil,2Story,None,2fmCon,RM,none,Lvl,WD ,Gable,MetalSd
train,767,7750,0,0,7,5,0.0,1,1,0,0,3,0,0,1320,0.0,1,1,3,0,1,0,0,0,8,0.0,4,48,False,True,False,False,False,False,162000.0,-2,1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,768,6060,0,0,4,5,0.0,1,1,0,0,2,0,0,1123,0.0,0,1,3,0,1,-2,0,0,6,0.0,57,140,False,False,True,False,False,False,100000.0,-2,-2,PConc,1.5Fin,None,1Fam,RM,none,Lvl,WD ,Gable,AsbShng
train,769,10172,-1,0,5,7,0.0,1,1,2,0,3,0,0,874,0.0,0,1,3,0,1,0,0,0,10,441.0,3,120,False,True,False,False,False,False,126500.0,-2,-1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,Plywood
train,770,10380,-1,0,7,5,172.0,1,1,-2,2,3,0,0,2730,0.0,1,1,3,1,1,0,0,0,8,1502.0,20,297,True,True,False,False,False,False,301000.0,2,1,CBlock,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,Plywood
train,771,9337,-1,0,6,5,0.0,2,1,3,0,3,0,0,1786,0.0,1,1,3,0,1,0,0,0,5,648.0,10,162,False,True,False,False,False,False,204750.0,-2,-1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,772,7200,0,0,4,5,0.0,1,0,0,0,-1,-2,0,1040,0.0,0,2,3,0,1,0,0,0,6,0.0,59,0,False,False,False,False,False,False,90000.0,none,-2,Slab,1Story,None,Duplex,RL,none,Lvl,WD ,Gable,BrkFace
train,773,9600,0,0,5,5,0.0,1,1,-1,0,1,-3,0,2350,0.0,0,2,3,0,1,0,0,0,4,234.0,48,219,False,False,True,False,False,False,130000.0,-2,-2,BrkTil,2Story,None,2fmCon,RM,Grvl,Lvl,WD ,Gable,AsbShng
train,774,8640,0,0,5,5,300.0,1,-1,2,-1,3,0,0,1770,0.0,1,1,3,0,1,0,0,455,6,844.0,38,330,False,True,False,False,True,False,155000.0,-1,-1,CBlock,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
