,,MS SubClass,MS Zoning,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,lot_frontage_ratio,lot_frontage_est,bsmt_fin_sf
train,801,60,RL,9171,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,848.0,GasA,Ex,Y,SBrkr,848,750,0,1598,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2.0,433.0,TA,TA,Y,100,48,0,0,0,0,none,none,none,0,7,2006,WD ,201490.0,0.006433322429397013,59.00000000000001,0.0
train,802,20,RL,9750,Pave,none,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,268.0,GasA,Ex,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,none,Detchd,1997.0,Unf,2.0,528.0,TA,TA,Y,168,0,0,0,0,0,none,none,none,0,8,2008,WD ,155000.0,0.006666666666666667,65.0,722.0
train,803,90,RL,8604,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,124.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,0.0,GasA,Gd,Y,SBrkr,941,0,0,941,1.0,0.0,1,0,2,1,Gd,4,Typ,0,none,Attchd,1978.0,Unf,2.0,564.0,TA,TA,Y,0,40,0,0,0,0,none,none,none,0,11,2009,WD ,145000.0,0.008716875871687587,75.0,941.0
train,804,70,RM,6155,Pave,none,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,RRNn,Feedr,1Fam,2Story,6,8,1920,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,Mn,Unf,Unf,611.0,GasA,Ex,Y,SBrkr,751,611,0,1362,0.0,0.0,2,0,3,1,TA,6,Typ,0,none,Detchd,1920.0,Fin,2.0,502.0,TA,Fa,Y,0,0,84,0,0,0,none,none,none,0,6,2008,WD ,128000.0,0.00974817221770918,60.0,0.0
train,805,60,RL,9487,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,395.0,GasA,Ex,Y,SBrkr,940,750,0,1690,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,442.0,TA,TA,Y,0,50,0,0,0,0,none,none,none,0,6,2007,WD ,187000.0,0.006113629176768209,58.0,520.0
train,806,180,RM,3675,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,Wood,Gd,TA,Gd,GLQ,Unf,0.0,GasA,Gd,Y,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,TA,5,Typ,0,none,Basment,2005.0,Fin,2.0,525.0,TA,TA,Y,0,28,0,0,0,0,none,none,none,0,4,2009,WD ,145500.0,0.009523809523809525,35.0,547.0
train,807,30,C (all),10200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,572.0,GasA,Fa,N,FuseP,572,0,0,572,0.0,0.0,1,0,2,1,TA,4,Typ,0,none,Detchd,1940.0,Unf,1.0,200.0,TA,TA,N,0,0,72,0,0,0,none,none,none,0,5,2009,WD ,75000.0,0.0058823529411764705,60.0,0.0
train,808,20,RL,11750,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1526.0,GasA,Ex,Y,SBrkr,1546,0,0,1546,0.0,0.0,2,0,3,1,Gd,7,Typ,0,none,Attchd,2005.0,RFn,3.0,796.0,TA,TA,Y,144,42,0,0,0,0,none,none,none,0,6,2007,WD ,217000.0,0.006382978723404255,75.0,20.0
train,809,20,RL,11896,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1258.0,GasA,Ex,Y,SBrkr,1346,0,0,1346,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2008.0,Fin,3.0,660.0,TA,TA,Y,100,48,0,0,0,0,none,none,none,0,5,2010,WD ,220000.0,0.007397444519166106,88.0,78.0
train,810,60,RL,10400,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,288.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,485.0,GasA,Gd,Y,SBrkr,1012,778,0,1790,1.0,0.0,1,2,4,1,TA,8,Min2,1,TA,Attchd,1972.0,RFn,2.0,484.0,TA,TA,Y,148,0,0,0,147,0,none,none,none,0,11,2006,WD ,165150.0,0.007692307692307693,80.0,247.0
train,811,80,RL,10970,Pave,none,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,0.0,GasA,TA,Y,SBrkr,1026,0,0,1026,1.0,0.0,1,0,3,1,TA,5,Typ,0,none,Detchd,1981.0,Unf,2.0,576.0,TA,Fa,Y,0,0,34,0,0,0,none,MnPrv,none,0,10,2008,WD ,147000.0,0.00801254380316002,87.89760552066542,940.0
train,812,20,RL,11883,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,814.0,GasA,Ex,Y,SBrkr,1504,0,0,1504,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1996.0,Fin,2.0,478.0,TA,TA,Y,115,66,0,0,0,0,none,none,none,0,6,2009,WD ,203000.0,0.006143229824118489,73.0,690.0
train,813,20,RL,10552,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,380.0,GasA,Gd,Y,SBrkr,1700,0,0,1700,0.0,1.0,1,1,4,1,Gd,6,Typ,1,Gd,Attchd,1959.0,RFn,2.0,447.0,TA,TA,Y,0,38,0,0,0,0,none,none,none,0,4,2010,WD ,165500.0,0.006633813495072024,70.0,1018.0
train,814,30,RL,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,823.0,GasA,TA,N,FuseF,864,0,0,864,1.0,0.0,1,0,2,1,TA,5,Typ,0,none,none,0.0,none,0.0,0.0,none,none,N,0,0,100,0,0,0,none,none,none,0,9,2008,WD ,67000.0,0.005455868089233754,45.00000000000001,41.0
train,815,60,RL,9760,Pave,none,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,8,1964,1993,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,340.0,TA,TA,CBlock,TA,TA,Gd,BLQ,Rec,169.0,GasA,Gd,Y,SBrkr,1020,831,0,1851,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Fa,Attchd,1964.0,RFn,2.0,440.0,TA,TA,Y,239,42,0,0,0,0,none,MnWw,none,0,7,2007,WD ,187000.0,0.00819672131147541,80.0,653.0
train,816,160,FV,2998,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,249.0,GasA,Ex,Y,SBrkr,756,756,0,1512,1.0,0.0,2,1,2,1,Gd,4,Typ,0,none,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,none,none,none,0,8,2009,WD ,180000.0,0.01134089392928619,34.0,507.0
train,817,50,RL,6821,Pave,none,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1921,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,538.0,GasA,Gd,Y,SBrkr,759,539,0,1298,0.0,0.0,2,0,2,1,TA,8,Typ,1,Gd,Detchd,1994.0,Unf,1.0,240.0,TA,TA,P,216,0,168,0,0,0,none,none,none,0,8,2007,WD ,146500.0,0.007476909544055124,51.0,113.0
train,818,20,RL,11354,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,Gd,GLQ,Unf,261.0,GasA,Ex,Y,SBrkr,1673,0,0,1673,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,583.0,TA,TA,Y,306,113,0,0,116,0,none,none,none,0,1,2007,WD ,270000.0,0.00801254380316002,90.97442234107886,1412.0
train,819,85,RL,9069,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,189.0,GasA,Ex,Y,SBrkr,996,0,0,996,1.0,0.0,1,0,2,1,Gd,5,Typ,0,none,Attchd,1992.0,Unf,2.0,564.0,TA,TA,Y,120,0,0,0,0,0,none,none,none,0,4,2010,WD ,147000.0,0.008049399051714633,73.00000000000001,747.0
train,820,50,RL,8064,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,WdShing,WdShing,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,161.0,GasA,TA,Y,SBrkr,816,408,0,1224,1.0,0.0,1,0,3,1,TA,5,Typ,0,none,Detchd,1950.0,Unf,1.0,280.0,TA,TA,Y,414,0,0,0,0,0,none,GdWo,none,0,5,2010,WD ,132000.0,0.00744047619047619,60.0,655.0
train,821,50,RL,5400,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,Rec,420.0,GasA,Ex,Y,SBrkr,840,534,0,1374,0.0,0.0,1,0,2,1,TA,6,Typ,0,none,Detchd,1967.0,Fin,1.0,338.0,TA,TA,Y,0,0,198,0,0,0,none,none,none,0,10,2009,WD ,105000.0,0.016666666666666666,90.0,420.0
train,822,190,RL,5687,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Fa,PConc,TA,Fa,No,Rec,Unf,570.0,GasA,Ex,N,SBrkr,936,780,0,1716,1.0,0.0,2,0,6,1,Fa,9,Typ,0,none,none,0.0,none,0.0,0.0,none,none,N,0,184,0,0,0,0,none,none,none,0,3,2008,WD ,135900.0,0.009671179883945842,55.00000000000001,210.0
train,823,60,RL,53504,Pave,none,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,WdShing,BrkFace,603.0,Ex,TA,PConc,Gd,TA,Gd,ALQ,Unf,234.0,GasA,Ex,Y,SBrkr,1690,1589,0,3279,1.0,0.0,3,1,4,1,Ex,12,Mod,1,Gd,BuiltIn,2003.0,Fin,3.0,841.0,TA,TA,Y,503,36,0,0,210,0,none,none,none,0,6,2010,WD ,538000.0,0.000878438995215311,47.0,1416.0
train,824,20,RL,7500,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,1143.0,GasA,Ex,Y,SBrkr,1143,0,0,1143,0.0,0.0,1,1,3,1,Gd,5,Typ,0,none,none,0.0,none,0.0,0.0,none,none,Y,0,55,0,0,0,0,none,none,none,0,10,2007,WD ,147000.0,0.0084,62.99999999999999,0.0
train,825,20,RL,13173,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,80.0,GasA,Ex,Y,SBrkr,1652,0,0,1652,1.0,0.0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006.0,Fin,2.0,840.0,TA,TA,Y,404,102,0,0,0,0,none,none,none,0,11,2009,WD ,325000.0,0.008198588020951946,107.99999999999999,1572.0
train,826,20,RL,9488,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1947,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,Unf,1046.0,GasA,Gd,N,SBrkr,1054,0,0,1054,0.0,0.0,1,0,3,1,TA,6,Typ,0,none,Detchd,1947.0,Unf,1.0,240.0,TA,TA,Y,0,60,122,0,0,0,none,none,none,0,9,2008,WD ,124000.0,0.008642495784148397,82.0,0.0
train,827,20,RL,13526,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,0.0,GasA,TA,Y,SBrkr,935,0,0,935,1.0,0.0,1,0,3,1,TA,5,Typ,0,none,Attchd,1965.0,Unf,1.0,288.0,TA,TA,Y,180,0,0,0,0,0,none,MnPrv,none,0,11,2006,WD ,137000.0,0.004403109026915134,59.5564526980541,935.0
train,828,50,RL,10410,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1313.0,GasA,TA,Y,SBrkr,1313,0,1064,2377,0.0,0.0,2,0,3,1,Gd,8,Min2,1,TA,Detchd,1954.0,Unf,2.0,528.0,TA,TA,Y,0,0,432,0,0,0,none,none,none,0,6,2009,WD ,142900.0,0.005763688760806916,59.99999999999999,0.0
train,829,20,RM,12000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,ALQ,172.0,GasA,Ex,Y,SBrkr,1122,0,0,1122,1.0,0.0,1,0,2,1,Gd,6,Typ,0,none,Attchd,1948.0,Unf,2.0,528.0,TA,TA,Y,0,36,0,0,0,0,none,GdWo,none,0,5,2008,WD ,147000.0,0.008333333333333333,100.0,752.0
train,830,20,RL,7830,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1180.0,GasA,TA,Y,SBrkr,1180,0,0,1180,0.0,0.0,1,1,2,1,TA,6,Typ,0,none,Attchd,1970.0,RFn,2.0,477.0,TA,TA,Y,0,45,0,0,0,0,none,none,none,0,3,2009,COD,128000.0,0.00801254380316002,62.73821797874295,0.0
train,831,75,RM,8850,Pave,none,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,815.0,GasA,Ex,Y,SBrkr,815,875,0,1690,0.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916.0,Unf,1.0,225.0,TA,TA,Y,0,0,330,0,0,0,none,none,none,0,7,2006,ConLw,144000.0,0.007344632768361582,65.0,0.0
train,832,120,RL,7132,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1346.0,GasA,Ex,Y,SBrkr,1370,0,0,1370,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,484.0,TA,TA,Y,120,49,0,0,0,0,none,none,none,0,4,2010,WD ,205000.0,0.005748738081884464,41.0,24.0
train,833,20,RL,9937,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,BLQ,Unf,849.0,GasA,Ex,Y,SBrkr,1486,0,0,1486,1.0,0.0,1,0,3,1,TA,7,Typ,0,none,Detchd,1968.0,Fin,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,none,MnPrv,none,0,3,2009,WD ,167000.0,0.007547549562242125,75.0,637.0
train,834,50,RM,5720,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,676.0,GasA,Ex,Y,SBrkr,676,455,0,1131,0.0,0.0,1,1,3,1,TA,5,Typ,0,none,Detchd,1941.0,Unf,1.0,200.0,TA,TA,Y,26,0,0,0,0,0,none,none,none,0,8,2009,WD ,66500.0,0.00909090909090909,52.0,0.0
train,835,60,RL,12585,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,420.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,0.0,GasA,Ex,Y,SBrkr,1565,1234,0,2799,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,Fin,3.0,704.0,TA,TA,Y,432,136,0,0,0,0,none,none,none,0,10,2006,WD ,315000.0,0.00801254380316002,100.83786376276885,1286.0
train,836,60,RL,11103,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728.0,GasA,Ex,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,none,none,none,0,7,2007,New,155835.0,0.007655588579663154,85.0,0.0
train,837,120,RL,8013,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CemntBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,846.0,GasA,Ex,Y,SBrkr,1734,0,0,1734,1.0,0.0,2,0,2,1,Gd,6,Typ,0,none,Attchd,1995.0,RFn,2.0,528.0,TA,TA,Y,52,50,0,0,0,0,none,none,none,0,9,2009,WD ,239500.0,0.00711344065892924,57.0,741.0
train,838,20,RL,10872,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122.0,Gd,TA,PConc,Ex,Gd,Av,GLQ,Unf,467.0,GasA,Ex,Y,SBrkr,1531,0,0,1531,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,Fin,3.0,700.0,TA,TA,Y,184,52,0,0,0,0,none,none,none,0,2,2009,WD ,300000.0,0.007082413539367182,77.0,1037.0
train,839,20,RL,11305,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,886.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,593.0,GasA,Ex,Y,SBrkr,1922,0,0,1922,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Ex,Attchd,2002.0,Fin,3.0,692.0,TA,TA,Y,201,64,0,0,0,0,none,none,none,0,4,2007,WD ,282000.0,0.007076514816452897,80.0,1329.0
train,840,20,RL,9100,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1144.0,GasA,TA,Y,SBrkr,1144,0,0,1144,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1960.0,RFn,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,none,none,none,0,6,2007,WD ,120000.0,0.007692307692307693,70.0,0.0
train,841,20,RL,39104,Pave,none,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,GLQ,96.0,GasA,Ex,Y,SBrkr,1363,0,0,1363,1.0,0.0,1,0,2,1,TA,5,Mod,2,TA,Attchd,1954.0,Unf,2.0,439.0,TA,TA,Y,81,0,0,0,0,0,none,none,none,0,4,2008,WD ,241500.0,0.0018668166939443535,73.0,1289.0
train,842,120,RL,10110,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,492.0,Ex,TA,PConc,Gd,TA,No,GLQ,Unf,1486.0,GasA,Ex,Y,SBrkr,1866,0,0,1866,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,870.0,TA,TA,Y,0,48,0,0,0,0,none,none,none,0,11,2008,New,336860.0,0.005736894164193867,57.99999999999999,372.0
train,843,30,RM,9786,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,1007.0,GasA,Fa,N,SBrkr,1077,0,0,1077,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1922.0,Unf,1.0,210.0,TA,Fa,P,0,100,48,0,0,0,none,none,none,0,5,2006,WD ,91000.0,0.0061312078479460455,60.0,0.0
train,844,120,FV,5330,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,none,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1550.0,GasA,Ex,Y,SBrkr,1550,0,0,1550,0.0,0.0,2,1,2,1,Gd,5,Typ,0,none,Attchd,2007.0,Fin,2.0,528.0,TA,TA,Y,0,102,0,0,0,0,none,none,none,0,7,2007,New,207500.0,0.005628517823639775,30.0,0.0
train,845,120,RM,3811,Pave,none,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Hip,CompShg,CemntBd,CemntBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,120.0,GasA,Ex,Y,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,482.0,TA,TA,Y,128,53,0,0,155,0,none,none,none,0,7,2008,WD ,250000.0,0.011545526108632905,44.0,1474.0
train,846,120,RL,3010,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1232.0,GasA,Ex,Y,SBrkr,1248,0,0,1248,0.0,0.0,2,0,2,1,Gd,5,Typ,0,none,Attchd,2005.0,Fin,2.0,438.0,TA,TA,Y,108,0,0,0,0,0,none,none,none,0,3,2006,New,167240.0,0.014285714285714285,43.0,16.0
train,847,120,FV,3435,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1211.0,GasA,Ex,Y,SBrkr,1245,0,0,1245,0.0,0.0,2,0,1,1,Gd,5,Typ,0,none,Attchd,2004.0,RFn,2.0,495.0,TA,TA,Y,0,100,0,0,0,0,none,none,none,0,6,2008,WD ,178000.0,0.010771470160116448,37.0,24.0
train,848,20,RL,10800,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,171.0,GasA,TA,Y,SBrkr,1052,0,0,1052,1.0,0.0,1,0,3,1,TA,6,Typ,0,none,Attchd,1963.0,Fin,1.0,311.0,TA,TA,Y,0,133,0,0,0,0,none,none,none,0,2,2007,COD,127000.0,0.007407407407407408,80.0,881.0
